
author_number_beds,author_number_icu_beds,author_number_ventilators,city_id,city_name,country_iso,country_name,data_last_refreshed,female,female-0-19,female-20-29,female-30-39,female-40-49,female-50-59,female-60-69,female-70-79,female-80>,health_region_id,health_region_name,last_updated_number_beds,last_updated_number_covid_icu_beds,last_updated_number_icu_beds,last_updated_number_ventilators,male,male-0-19,male-20-29,male-30-39,male-40-49,male-50-59,male-60-69,male-70-79,male-80>,number_beds,number_covid_icu_beds,number_icu_beds,number_ventilators,population,state_id,state_name,state_num_id
DataSUS,DataSUS,DataSUS,2707404,Porto de Pedras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27002,2ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7786,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2707503,Porto Real do Colégio,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27006,6ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,20066,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2707602,Quebrangulo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27004,4ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,11294,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2707701,Rio Largo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27001,1ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,49,0,0,5,75120,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2707800,Roteiro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27005,5ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,6664,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2707909,Santa Luzia do Norte,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27001,1ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7296,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708006,Santana do Ipanema,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27009,9ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,77,10,10,21,47654,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708105,Santana do Mundaú,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27003,3ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,10740,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708204,São Brás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27006,6ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,2,0,0,0,6961,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708303,São José da Laje,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27003,3ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,53,0,0,2,23927,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708402,São José da Tapera,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27009,9ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,32260,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708501,São Luís do Quitunde,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27002,2ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,0,34555,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708600,São Miguel dos Campos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27005,5ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,80,10,7,9,61251,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708709,São Miguel dos Milagres,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27002,2ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7951,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708808,São Sebastião,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27007,7ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,34152,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708907,Satuba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27001,1ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,13828,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2708956,Senador Rui Palmeira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27009,9ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,13870,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2709004,Tanque d'Arca,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27008,8ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,6162,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2709103,Taquarana,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27007,7ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1,0,0,0,19980,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2709152,Teotônio Vilela,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27005,5ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21,0,0,2,44169,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2709202,Traipu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27007,7ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,5,0,0,0,27715,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2709301,União dos Palmares,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27003,3ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,33,0,0,2,65611,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,2709400,Viçosa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,27004,4ª Região de Saúde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,25,0,0,1,25733,AL,Alagoas,27
DataSUS,DataSUS,DataSUS,1300029,Alvarães,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13008,Triângulo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,16041,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300060,Amaturá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,19,0,0,0,11536,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300086,Anamã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13002,Rio Negro e Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,0,13614,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300102,Anori,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13002,Rio Negro e Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,21010,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300144,Apuí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13003,Rio Madeira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,26,0,0,2,21973,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300201,Atalaia do Norte,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,31,0,0,0,19921,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300300,Autazes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,15,0,0,1,39565,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300409,Barcelos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,46,0,0,3,27502,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300508,Barreirinha,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13005,Baixo Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,0,32041,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300607,Benjamin Constant,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,17,0,0,0,42984,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300631,Beruri,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13002,Rio Negro e Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,3,0,0,0,19679,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300680,Boa Vista do Ramos,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13005,Baixo Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,3,19207,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300706,Boca do Acre,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13006,Regional Purus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,34,6,0,0,34308,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300805,Borba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13003,Rio Madeira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,18,10,0,2,41161,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300839,Caapiranga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13002,Rio Negro e Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,17,0,0,0,13081,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1300904,Canutama,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13006,Regional Purus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,15629,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301001,Carauari,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13007,Regional Juruá,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,31,0,0,3,28294,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301100,Careiro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,37869,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301159,Careiro da Várzea,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,30225,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301209,Coari,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13002,Rio Negro e Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,50,0,0,3,85097,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301308,Codajás,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13002,Rio Negro e Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,20,0,0,0,28637,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301407,Eirunepé,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13007,Regional Juruá,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,29,0,0,1,35273,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301506,Envira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13007,Regional Juruá,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,20033,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301605,Fonte Boa,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,35,0,0,0,17609,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301654,Guajará,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13007,Regional Juruá,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,14,0,0,0,16678,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301704,Humaitá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13003,Rio Madeira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,3,55080,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301803,Ipixuna,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13007,Regional Juruá,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,15,0,0,0,29689,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301852,Iranduba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,22,0,0,0,48296,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301902,Itacoatiara,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13004,Médio Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,69,0,0,5,101337,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1301951,Itamarati,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13007,Regional Juruá,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,7851,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302009,Itapiranga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13004,Médio Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,9148,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302108,Japurá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13008,Triângulo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,2755,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302207,Juruá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13008,Triângulo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,14712,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302306,Jutaí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,2,0,3,14317,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302405,Lábrea,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13006,Regional Purus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,25,2,0,0,46069,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302504,Manacapuru,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13002,Rio Negro e Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,33,2,0,0,97377,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302553,Manaquiri,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,14,0,0,0,32105,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302603,Manaus,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,2377,211,267,1061,2182763,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302702,Manicoré,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13003,Rio Madeira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,32,0,0,2,55751,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302801,Maraã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13008,Triângulo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,9,0,0,0,18224,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1302900,Maués,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13005,Baixo Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,49,0,0,5,63905,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303007,Nhamundá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13005,Baixo Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,17,0,0,9,21173,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303106,Nova Olinda do Norte,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,0,37378,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303205,Novo Airão,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13002,Rio Negro e Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,19454,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303304,Novo Aripuanã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13003,Rio Madeira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,15,4,0,0,25644,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303403,Parintins,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13005,Baixo Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,99,0,0,15,114273,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303502,Pauini,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13006,Regional Purus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,15,0,0,1,19426,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303536,Presidente Figueiredo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,15,0,0,4,36279,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303569,Rio Preto da Eva,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,14,0,0,1,33347,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303601,Santa Isabel do Rio Negro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,25156,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303700,Santo Antônio do Içá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,42,0,0,0,21602,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303809,São Gabriel da Cachoeira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13001,"Manaus, Entorno e Alto Rio Negro",2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,44,0,0,8,45564,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303908,São Paulo de Olivença,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,5,39299,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1303957,São Sebastião do Uatumã,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13004,Médio Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,3,14020,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1304005,Silves,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13004,Médio Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,1,9171,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1304062,Tabatinga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,22,0,0,16,65844,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1304104,Tapauá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13006,Regional Purus,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,19,0,0,1,17156,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1304203,Tefé,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13008,Triângulo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,80,0,0,8,59849,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1304237,Tonantins,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13009,Alto Solimões,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,14,2,0,2,18755,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1304260,Uarini,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13008,Triângulo,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,13540,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1304302,Urucará,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13004,Médio Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,24,0,0,0,16256,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1304401,Urucurituba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,13004,Médio Amazonas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,13,0,0,0,23065,AM,Amazonas,13
DataSUS,DataSUS,DataSUS,1600055,Serra do Navio,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16001,Área Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,0,5397,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600105,Amapá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16002,Área Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,20,0,0,0,9109,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600154,Pedra Branca do Amapari,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16001,Área Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,16502,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600204,Calçoene,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16002,Área Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,11,0,0,0,11117,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600212,Cutias,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16001,Área Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5983,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600238,Ferreira Gomes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16001,Área Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,0,7780,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600253,Itaubal,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16001,Área Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5503,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600279,Laranjal do Jari,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16003,Área Sudoeste,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,45,5,0,6,50410,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600303,Macapá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16001,Área Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,518,37,35,150,503327,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600402,Mazagão,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16003,Área Sudoeste,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,6,0,0,0,21632,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600501,Oiapoque,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16002,Área Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,20,0,0,9,27270,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600535,Porto Grande,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16001,Área Central,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,24,0,0,0,21971,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600550,Pracuúba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16002,Área Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5120,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600600,Santana,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16003,Área Sudoeste,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,85,1,6,8,121364,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600709,Tartarugalzinho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16002,Área Norte,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,17315,AP,Amapá,16
DataSUS,DataSUS,DataSUS,1600808,Vitória do Jari,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,16003,Área Sudoeste,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,5,0,0,0,15931,AP,Amapá,16
DataSUS,DataSUS,DataSUS,2900108,Abaíra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,29023,Seabra,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,4,0,0,0,8739,BA,Bahia,29
DataSUS,DataSUS,DataSUS,2900207,Abaré,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,29017,Paulo Afonso,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,10,0,0,0,20086,BA,Bahia,29
DataSUS,DataSUS,DataSUS,2900306,Acajutiba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,29001,Alagoinhas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,8,0,0,0,15159,BA,Bahia,29
